"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"CBHLands/777676339027439_4074868875974819";"15731";"12158";"1";"777676339027439_4074868875974819";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-14T07:48:34+0000";"2021-09-14T07:48:34+0000";"";"";"0";"6";"6";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4074868875974819/777676339027439_4074868875974819";"40805";"15731";"2";"777676339027439_4074868875974819";"empty";"";"fetched (200)";"2022-08-05 15:40:56.869027";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4074830442645329";"15732";"12158";"1";"777676339027439_4074830442645329";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-14T07:29:44+0000";"2021-09-14T07:29:44+0000";"Invest in Kurunegala, Invest with CBH Lands. 076 999 0006 . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #invest #land #license #property  #developer #kurunegalaland #investinland #mortgage #bankloan  #income #savings  #interest #home #build #kurunegalarproperty  #melsiripura";"";"0";"8";"8";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4074830442645329/777676339027439_4074830442645329";"40806";"15732";"2";"777676339027439_4074830442645329";"empty";"";"fetched (200)";"2022-08-05 15:40:57.387657";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4059731730821867";"15733";"12158";"1";"777676339027439_4059731730821867";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-13T03:01:59+0000";"2021-09-13T03:02:03+0000";"CBH සෙන්ට්‍රල්  සඳගල, කුරුණෑගල   සංවර්ධන අනුමැති සහිත  පර්චස් 15 බිම් කොටස්  විදුලිය සහ ජලය සපයා දී ඇත  ගෙවීම් ක්‍රම සහිතයි! . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank  #Central #land #property";"";"0";"4";"4";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4059731730821867/777676339027439_4059731730821867";"40807";"15733";"2";"777676339027439_4059731730821867";"empty";"";"fetched (200)";"2022-08-05 15:40:57.898917";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4059702244158149";"15734";"12158";"1";"777676339027439_4059702244158149";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-12T03:47:27+0000";"2021-09-12T03:47:32+0000";"Kurunegala Highway Details: මධ්‍යම අධිවේගී මාර්ගය  පිවිසුම් 5-6 ක් කුරුණෑගල දිස්ත්‍රික්කයේ දැනටමත් සංවර්ධනය වෙමින් පවතී.   1. නාකලගමුව පිවිසුම- නාරම්මල ප්‍රදේශයට පැමිණේ. (මීගමු-කුරුණෑගල මාර්ගයට එක් වෙන ලෙස)  2. පොතුහැර පිවිසුම - පොතුහැර ප්‍රදේශයට පැමිණේ. (කොළඹ -කුරුණෑගල මාර්ගයට එක් වෙන ලෙස). මෙම පිවිසුමෙන් මහනුවර අධිවේගී මාර්ගය ඉදිවේ.  3. දම්බොක්ක පිවිසුම- දම්බොක්ක ප්‍රදේශයට පැමිණේ. (කොළඹ-කුරුණෑගල මාර්ගයට එක් වෙන ලෙස)  4. කුරුණෑගල ප්‍රධාන පිවිසුම- තෙලියගොන්න ප්‍රදේශයට පැමිණේ. (කුරුණෑගල- නුවර මාර්ගයට එක් වෙන ලෙස)  5. මැල්සිරිපුර පිවිසුම - මැල්සිරිපුර ප්‍රදේශයට පැමිණේ. (කුරුණෑගල- දඹුල්ල මාර්ගයට එක් වෙන ලෙස)  6. රිදීගම පිවිසුම - රිදීගම ප්‍රදේශයට පැමිණේ. . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank";"1";"0";"6";"6";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4059702244158149/777676339027439_4059702244158149";"40808";"15734";"2";"777676339027439_4059702244158149";"empty";"";"fetched (200)";"2022-08-05 15:40:58.409753";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4059657774162596";"15735";"12158";"1";"777676339027439_4059657774162596";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-11T04:04:03+0000";"2021-09-11T04:04:07+0000";"CBH Sunrise by CBH Lands උසසාව , මැල්සිරිපුර  ියළු රාජ්ය අනුමැති සහිතව නිම කළ ඇත.   Ussawa, Melsiripura, Kurunegala Only 300 m to Madahapola Carpet Road  Only 2 km to Dabulla Main road Only 2.5 km to Malsiripura Town Only 3 km to Malsiripura Highway Exit   Water and Electricity enabled.  Payment methods: Discount for customers who pay full cash payment Monthly instalment available: pay within 6 months for 0% interest Can purchase the blocks through Bank loans- we will prepare documents on request for a standard fee.  Contact us for more information. realestate@cbh.lk  මධ්යම අධ්පේගී මාර්ගපයන් කුරුණෑගල දිස්රරික්කයට, Highway Exits (පිවිපසන සහ පිටපවන ස්ථාන) 5 ක් එනු ලැපේ. නාකලුගමුව Interchange ප ාතුහැර Interchange දමපබෝක්ක Interchange 4. කුරුණෑගල Interchange (නුවර ාර, කුරුණෑගල) 5. මැල්සිරිපුර Interchange";"7";"3";"108";"104";"2";"1";"0";"0";"1"
"CBHLands/777676339027439_4059657774162596/777676339027439_4059657774162596";"40809";"15735";"2";"777676339027439_4059657774162596";"empty";"";"fetched (200)";"2022-08-05 15:40:58.921383";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4059696374158736";"15736";"12158";"1";"777676339027439_4059696374158736";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-10T02:44:34+0000";"2021-09-10T02:44:40+0000";"New Project! Less than 3 km to Melsiripura Highway Interchange! . . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank #Melsiripura #melsiripurainterchange #melsiripuraexit #cbhsunrise #sunrise #new #project";"";"0";"2";"2";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4059696374158736/777676339027439_4059696374158736";"40810";"15736";"2";"777676339027439_4059696374158736";"empty";"";"fetched (200)";"2022-08-05 15:40:59.741395";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4051084641686576";"15737";"12158";"1";"777676339027439_4051084641686576";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-09T04:07:46+0000";"2021-09-09T04:07:48+0000";"මධ්‍යම අධිවේගී මාර්ගය  පිවිසුම් 5-6 ක් කුරුණෑගල දිස්ත්‍රික්කයේ දැනටමත් සංවර්ධනය වෙමින් පවතී.   1. නාකලගමුව පිවිසුම- නාරම්මල ප්‍රදේශයට පැමිණේ. (මීගමු-කුරුණෑගල මාර්ගයට එක් වෙන ලෙස)  2. පොතුහැර පිවිසුම - පොතුහැර ප්‍රදේශයට පැමිණේ. (කොළඹ -කුරුණෑගල මාර්ගයට එක් වෙන ලෙස). මෙම පිවිසුමෙන් මහනුවර අධිවේගී මාර්ගය ඉදිවේ.  3. දම්බොක්ක පිවිසුම- දම්බොක්ක ප්‍රදේශයට පැමිණේ. (කොළඹ-කුරුණෑගල මාර්ගයට එක් වෙන ලෙස)  4. කුරුණෑගල ප්‍රධාන පිවිසුම- තෙලියගොන්න ප්‍රදේශයට පැමිණේ. (කුරුණෑගල- නුවර මාර්ගයට එක් වෙන ලෙස)  5. මැල්සිරිපුර පිවිසුම - මැල්සිරිපුර ප්‍රදේශයට පැමිණේ. (කුරුණෑගල- දඹුල්ල මාර්ගයට එක් වෙන ලෙස)  6. රිදීගම පිවිසුම - රිදීගම ප්‍රදේශයට පැමිණේ. . . . . . #cbhlands #landsale #kurunegala #kurunegalarealestate #kurunegalaproperty #landforsale #highway #srilankahighways #kurunegalahighway #centralexpressway #dambokka #dambokkainterchange #landsnearhighway #buyland #invest #invetsment #land #realestate #property #easy #wealth #money #rich #buy #sale #discount #bank";"";"1";"6";"6";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4051084641686576/777676339027439_4051084641686576";"40811";"15737";"2";"777676339027439_4051084641686576";"empty";"";"fetched (200)";"2022-08-05 15:41:00.360231";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4051081055020268";"15738";"12158";"1";"777676339027439_4051081055020268";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-08T03:06:20+0000";"2021-09-08T03:06:25+0000";"CBH Lands සමාගමෙන් විකිණෙන ඉඩම්:  1. සියළු රාජ්‍ය අනුමැති සහිතය්. 2. නිර්දේශයන්ට අනුකූලව ජලය සපයා දී ඇත. 3. ලංකා විදුලිබල මණ්ඩලයට අනුකූලව විදුලිය සපයා දී ඇත. 4. නිර්දේශයන්ට අනුකූලව මාර්ග, කණු පද්ධති සහ යටිතල පහසුකම් සකසා ඇත.  එම නිසා CBH Lands වෙතින්  ඔබට නිරවුල් ඔප්පු සහිත, අවශ්‍ය විටෙක බැංකු ණය සඳහා යොදා ගත හැකි ඉඩම් කොටසක් ලැබෙන බවට අප සහතික වන්නෙමු.  කුරුණෑගල  ප්‍රධාන මාර්ග 5ක් + අධිවේගී මාර්ග සහිත සංධිස්ථානයක්!  මීගමු පාර  කොළඹ පාර  දඹුල්ල පාර  පුත්තලම පාර  නුවර පාර   මධ්‍යම අධිවේගී මාර්ගය   . . . . #kurunegala #highwaysrilanka #centralexpressway #cbhlands #landsale #invest #land #money #license #property #realestate #developer  #buyland #kurunegalaland #investinland #mortgage #bank #wealth #income #savings #money #interest #home #build #kurunegalarealestate";"3";"1";"6";"6";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4051081055020268/777676339027439_4051081055020268";"40812";"15738";"2";"777676339027439_4051081055020268";"empty";"";"fetched (200)";"2022-08-05 15:41:00.871918";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4051071975021176";"15739";"12158";"1";"777676339027439_4051071975021176";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-07T02:02:25+0000";"2021-09-07T02:02:31+0000";"CBH Central සඳගල, කුරුණෑගල  කුරුණෑගල මධ්‍යම අධිවේගී මාර්ග පිවිසුමට ඉතා සමීපයෙන්! ගෙවීමේ ක්‍රම සහිතයි.  076 999 0002 076 999 0007 . . . . #centralexpressway #srilanka #highwaysrilanka #kurunegalahighway #kurunegala #landsale #mortgage #land #money #wealth #income #saving #investinland #buyland #property #kurunegalaland #cbhlands";"";"1";"4";"4";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4051071975021176/777676339027439_4051071975021176";"40813";"15739";"2";"777676339027439_4051071975021176";"empty";"";"fetched (200)";"2022-08-05 15:41:01.484750";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4050392461755794";"15740";"12158";"1";"777676339027439_4050392461755794";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-06T05:41:52+0000";"2021-09-06T05:41:52+0000";"Invest in Kurunegala with CBH Lands. . . . . #kurunegalarealestate #Kurunegala #cbhlands #realestate #investment #investing #invest #wealth #money #land #landsales #highwaysrilanka #Highway #centralexpressway #kurunegalahighway #melsiripurainterchange #Melsiripura #buyland #InvestInLand #highwayexit #Interchange #property #propertyinvestment #properties";"";"0";"4";"4";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_4050392461755794/777676339027439_4050392461755794";"40814";"15740";"2";"777676339027439_4050392461755794";"empty";"";"fetched (200)";"2022-08-05 15:41:02.192078";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_4044385539023153";"15741";"12158";"1";"777676339027439_4044385539023153";"data";"data.*";"fetched (200)";"2022-08-05 14:56:51.137195";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-09-04T04:52:47+0000";"2021-09-04T04:52:47+0000";"Invest in Melsiripura, Kurunegala. Invest with CBH Lands. . . . . #kurunegala #landsale #kurunegalarealestate #highway #SriLanka #highwaysrilanka #melsiripura #melsiripurainterchange #highwayexit #centralexpressway #invest #investinland   #investment  #cbhlands #money #wealth #land #saturday";"1";"0";"2";"2";"0";"0";"0";"0";"0"
